user_id,churn_probability,uplift_score,segment,clv_proxy,scored_at
CUST_04199,0.5021,0.1061,Sure_Thing,5640.5,2026-03-13T14:20:52.675269
CUST_04200,0.1116,0.0508,Sure_Thing,3861.69,2026-03-13T14:20:52.675269
CUST_04201,0.1058,-0.1027,Sleeping_Dog,1443.4,2026-03-13T14:20:52.675269
CUST_04202,0.11,0.11,Sure_Thing,172.23,2026-03-13T14:20:52.675269
CUST_04203,0.1219,-0.0618,Sure_Thing,84.7,2026-03-13T14:20:52.675269
CUST_04204,0.7001,0.0746,Lost_Cause,340.42,2026-03-13T14:20:52.675269
CUST_04205,0.1087,0.0505,Sure_Thing,1772.78,2026-03-13T14:20:52.675269
CUST_04206,0.088,0.5294,Sure_Thing,8340.9,2026-03-13T14:20:52.675269
CUST_04207,0.4271,-0.3228,Sleeping_Dog,965.52,2026-03-13T14:20:52.675269
CUST_04208,0.2226,0.1234,Sure_Thing,4202.49,2026-03-13T14:20:52.675269
CUST_04209,0.2084,0.0767,Sure_Thing,2492.45,2026-03-13T14:20:52.675269
CUST_04210,0.1967,0.0298,Sure_Thing,3901.1,2026-03-13T14:20:52.675269
CUST_04211,0.6446,0.297,Persuadable,2396.83,2026-03-13T14:20:52.675269
CUST_04212,0.7263,-0.0516,Lost_Cause,45.3,2026-03-13T14:20:52.675269
CUST_04213,0.4622,-0.3467,Sleeping_Dog,246.9,2026-03-13T14:20:52.675269
CUST_04214,0.713,0.2098,Lost_Cause,294.48,2026-03-13T14:20:52.675269
CUST_04215,0.1279,0.2801,Sure_Thing,7733.19,2026-03-13T14:20:52.675269
CUST_04216,0.1146,0.2723,Sure_Thing,6541.89,2026-03-13T14:20:52.675269
CUST_04217,0.6396,0.7275,Persuadable,945.79,2026-03-13T14:20:52.675269
CUST_04218,0.249,-0.0007,Sure_Thing,133.83,2026-03-13T14:20:52.675269
CUST_04219,0.1943,-0.3872,Sleeping_Dog,3695.66,2026-03-13T14:20:52.675269
CUST_04220,0.1079,-0.2625,Sleeping_Dog,1008.02,2026-03-13T14:20:52.675269
CUST_04221,0.4945,0.3726,Sure_Thing,9.65,2026-03-13T14:20:52.675269
CUST_04222,0.3482,0.1097,Sure_Thing,4922.46,2026-03-13T14:20:52.675269
CUST_04223,0.6658,0.2353,Persuadable,165.3,2026-03-13T14:20:52.675269
CUST_04224,0.1058,-0.2637,Sleeping_Dog,1396.83,2026-03-13T14:20:52.675269
CUST_04225,0.278,-0.1306,Sleeping_Dog,140.76,2026-03-13T14:20:52.675269
CUST_04226,0.6945,-0.1142,Sleeping_Dog,192.45,2026-03-13T14:20:52.675269
CUST_04227,0.1146,-0.2008,Sleeping_Dog,5463.37,2026-03-13T14:20:52.675269
CUST_04228,0.7166,0.7948,Persuadable,34.25,2026-03-13T14:20:52.675269
CUST_04229,0.1029,0.5186,Sure_Thing,8328.03,2026-03-13T14:20:52.675269
CUST_04230,0.598,0.3779,Persuadable,725.77,2026-03-13T14:20:52.675269
CUST_04231,0.1146,-0.1951,Sleeping_Dog,5628.92,2026-03-13T14:20:52.675269
CUST_04232,0.7271,0.7777,Persuadable,34.98,2026-03-13T14:20:52.675269
CUST_04233,0.1174,0.0188,Sure_Thing,1957.0,2026-03-13T14:20:52.675269
CUST_04234,0.1273,-0.1113,Sleeping_Dog,307.44,2026-03-13T14:20:52.675269
CUST_04235,0.3316,0.1684,Sure_Thing,5375.75,2026-03-13T14:20:52.675269
CUST_04236,0.527,0.3726,Persuadable,9.98,2026-03-13T14:20:52.675269
CUST_04237,0.511,0.427,Persuadable,288.67,2026-03-13T14:20:52.675269
CUST_04238,0.1079,-0.2601,Sleeping_Dog,1043.3,2026-03-13T14:20:52.675269
CUST_04239,0.1411,-0.5101,Sleeping_Dog,1936.91,2026-03-13T14:20:52.675269
CUST_04240,0.7057,0.1072,Lost_Cause,687.69,2026-03-13T14:20:52.675269
CUST_04241,0.2571,-0.1657,Sleeping_Dog,1360.22,2026-03-13T14:20:52.675269
CUST_04242,0.4945,0.1384,Sure_Thing,9.88,2026-03-13T14:20:52.675269
CUST_04243,0.2316,0.1348,Sure_Thing,2400.34,2026-03-13T14:20:52.675269
CUST_04244,0.1058,-0.1508,Sleeping_Dog,838.28,2026-03-13T14:20:52.675269
CUST_04245,0.1058,-0.108,Sleeping_Dog,1255.91,2026-03-13T14:20:52.675269
CUST_04246,0.333,0.4121,Sure_Thing,7359.28,2026-03-13T14:20:52.675269
CUST_04247,0.3424,0.5181,Sure_Thing,7158.01,2026-03-13T14:20:52.675269
CUST_04248,0.4036,0.1374,Sure_Thing,5026.84,2026-03-13T14:20:52.675269
CUST_04249,0.3721,0.3358,Sure_Thing,600.05,2026-03-13T14:20:52.675269
CUST_04250,0.1913,0.5105,Sure_Thing,6487.82,2026-03-13T14:20:52.675269
CUST_04251,0.124,-0.0339,Sure_Thing,1159.82,2026-03-13T14:20:52.675269
CUST_04252,0.3453,0.0937,Sure_Thing,982.2,2026-03-13T14:20:52.675269
CUST_04253,0.5935,-0.1007,Sleeping_Dog,1803.19,2026-03-13T14:20:52.675269
CUST_04254,0.6196,0.1882,Lost_Cause,2384.86,2026-03-13T14:20:52.675269
CUST_04255,0.3654,0.65,Sure_Thing,918.78,2026-03-13T14:20:52.675269
CUST_04256,0.1102,-0.367,Sleeping_Dog,1978.68,2026-03-13T14:20:52.675269
CUST_04257,0.5301,-0.0306,Sure_Thing,4924.5,2026-03-13T14:20:52.675269
CUST_04258,0.4396,0.2909,Sure_Thing,4720.47,2026-03-13T14:20:52.675269
CUST_04259,0.3432,0.3649,Sure_Thing,44.81,2026-03-13T14:20:52.675269
CUST_04260,0.2255,0.4724,Sure_Thing,3016.43,2026-03-13T14:20:52.675269
CUST_04261,0.1595,-0.2194,Sleeping_Dog,3080.65,2026-03-13T14:20:52.675269
CUST_04262,0.4897,0.7882,Sure_Thing,63.03,2026-03-13T14:20:52.675269
CUST_04263,0.0953,0.5294,Sure_Thing,8198.53,2026-03-13T14:20:52.675269
CUST_04264,0.6395,0.3078,Persuadable,4760.36,2026-03-13T14:20:52.675269
CUST_04265,0.4051,0.6151,Sure_Thing,6769.33,2026-03-13T14:20:52.675269
CUST_04266,0.2672,0.5476,Sure_Thing,6425.61,2026-03-13T14:20:52.675269
CUST_04267,0.1146,0.2798,Sure_Thing,6546.97,2026-03-13T14:20:52.675269
CUST_04268,0.4101,0.0962,Sure_Thing,3077.67,2026-03-13T14:20:52.675269
CUST_04269,0.5024,0.6072,Persuadable,1373.36,2026-03-13T14:20:52.675269
CUST_04270,0.1374,0.2159,Sure_Thing,6693.14,2026-03-13T14:20:52.675269
CUST_04271,0.109,-0.1089,Sleeping_Dog,524.28,2026-03-13T14:20:52.675269
CUST_04272,0.1102,-0.3909,Sleeping_Dog,1303.87,2026-03-13T14:20:52.675269
CUST_04273,0.4445,-0.1046,Sleeping_Dog,2329.02,2026-03-13T14:20:52.675269
CUST_04274,0.109,-0.1803,Sleeping_Dog,848.45,2026-03-13T14:20:52.675269
CUST_04275,0.596,0.3547,Persuadable,12.88,2026-03-13T14:20:52.675269
CUST_04276,0.6103,-0.3818,Sleeping_Dog,76.47,2026-03-13T14:20:52.675269
CUST_04277,0.2483,0.1762,Sure_Thing,93.86,2026-03-13T14:20:52.675269
CUST_04278,0.361,-0.3143,Sleeping_Dog,4597.18,2026-03-13T14:20:52.675269
CUST_04279,0.2526,-0.2067,Sleeping_Dog,525.82,2026-03-13T14:20:52.675269
CUST_04280,0.1058,-0.1159,Sleeping_Dog,1254.45,2026-03-13T14:20:52.675269
CUST_04281,0.3276,-0.5552,Sleeping_Dog,1747.45,2026-03-13T14:20:52.675269
CUST_04282,0.2812,0.4337,Sure_Thing,5201.08,2026-03-13T14:20:52.675269
CUST_04283,0.6658,0.5067,Persuadable,224.28,2026-03-13T14:20:52.675269
CUST_04284,0.5249,-0.1422,Sleeping_Dog,2810.13,2026-03-13T14:20:52.675269
CUST_04285,0.1024,0.1599,Sure_Thing,3297.72,2026-03-13T14:20:52.675269
CUST_04286,0.6929,0.2622,Persuadable,721.17,2026-03-13T14:20:52.675269
CUST_04287,0.3916,0.5858,Sure_Thing,6871.14,2026-03-13T14:20:52.675269
CUST_04288,0.7093,0.5148,Persuadable,192.79,2026-03-13T14:20:52.675269
CUST_04289,0.1058,-0.2592,Sleeping_Dog,1059.82,2026-03-13T14:20:52.675269
CUST_04290,0.5759,0.3403,Persuadable,20.05,2026-03-13T14:20:52.675269
CUST_04291,0.264,0.5804,Sure_Thing,6889.65,2026-03-13T14:20:52.675269
CUST_04292,0.6133,0.0335,Lost_Cause,2147.86,2026-03-13T14:20:52.675269
CUST_04293,0.6292,-0.2929,Sleeping_Dog,1053.83,2026-03-13T14:20:52.675269
CUST_04294,0.2112,0.45,Sure_Thing,903.74,2026-03-13T14:20:52.675269
CUST_04295,0.1337,-0.0196,Sure_Thing,4058.82,2026-03-13T14:20:52.675269
CUST_04296,0.3158,0.4941,Sure_Thing,2497.2,2026-03-13T14:20:52.675269
CUST_04297,0.1017,0.1391,Sure_Thing,3276.29,2026-03-13T14:20:52.675269
CUST_04298,0.374,-0.54,Sleeping_Dog,447.36,2026-03-13T14:20:52.675269
CUST_04299,0.2709,0.197,Sure_Thing,1661.65,2026-03-13T14:20:52.675269
CUST_04300,0.1665,-0.1809,Sleeping_Dog,581.04,2026-03-13T14:20:52.675269
CUST_04301,0.1058,-0.1338,Sleeping_Dog,1324.43,2026-03-13T14:20:52.675269
CUST_04302,0.2012,-0.0363,Sure_Thing,4185.09,2026-03-13T14:20:52.675269
CUST_04303,0.1102,-0.3009,Sleeping_Dog,1096.68,2026-03-13T14:20:52.675269
CUST_04304,0.109,-0.2305,Sleeping_Dog,900.33,2026-03-13T14:20:52.675269
CUST_04305,0.1058,0.1436,Sure_Thing,504.41,2026-03-13T14:20:52.675269
CUST_04306,0.4724,0.4769,Sure_Thing,4360.1,2026-03-13T14:20:52.675269
CUST_04307,0.6222,0.0454,Lost_Cause,3486.08,2026-03-13T14:20:52.675269
CUST_04308,0.4603,-0.5818,Sleeping_Dog,1662.84,2026-03-13T14:20:52.675269
CUST_04309,0.4323,-0.3623,Sleeping_Dog,1026.63,2026-03-13T14:20:52.675269
CUST_04310,0.1116,0.0651,Sure_Thing,4503.95,2026-03-13T14:20:52.675269
CUST_04311,0.521,0.0879,Sure_Thing,256.64,2026-03-13T14:20:52.675269
CUST_04312,0.1047,0.0371,Sure_Thing,2526.54,2026-03-13T14:20:52.675269
CUST_04313,0.3443,-0.0621,Sure_Thing,1709.43,2026-03-13T14:20:52.675269
CUST_04314,0.6597,0.3047,Persuadable,2342.54,2026-03-13T14:20:52.675269
CUST_04315,0.7263,0.433,Persuadable,39.78,2026-03-13T14:20:52.675269
CUST_04316,0.1146,-0.0325,Sure_Thing,6231.78,2026-03-13T14:20:52.675269
CUST_04317,0.1396,0.2939,Sure_Thing,43.05,2026-03-13T14:20:52.675269
CUST_04318,0.2118,0.1956,Sure_Thing,4209.48,2026-03-13T14:20:52.675269
CUST_04319,0.3692,0.6598,Sure_Thing,7030.49,2026-03-13T14:20:52.675269
CUST_04320,0.1936,-0.4167,Sleeping_Dog,1518.36,2026-03-13T14:20:52.675269
CUST_04321,0.5454,0.5905,Persuadable,987.56,2026-03-13T14:20:52.675269
CUST_04322,0.6658,0.6032,Persuadable,82.53,2026-03-13T14:20:52.675269
CUST_04323,0.3698,0.1598,Sure_Thing,2697.55,2026-03-13T14:20:52.675269
CUST_04324,0.2674,0.2564,Sure_Thing,2664.39,2026-03-13T14:20:52.675269
CUST_04325,0.527,0.3726,Persuadable,10.38,2026-03-13T14:20:52.675269
CUST_04326,0.73,-0.1135,Sleeping_Dog,44.55,2026-03-13T14:20:52.675269
CUST_04327,0.6482,0.6044,Persuadable,435.14,2026-03-13T14:20:52.675269
CUST_04328,0.4813,-0.269,Sleeping_Dog,666.7,2026-03-13T14:20:52.675269
CUST_04329,0.6024,0.3713,Persuadable,1517.91,2026-03-13T14:20:52.675269
CUST_04330,0.5542,0.2,Sure_Thing,1416.4,2026-03-13T14:20:52.675269
CUST_04331,0.1102,-0.13,Sleeping_Dog,1871.74,2026-03-13T14:20:52.675269
CUST_04332,0.1146,-0.1068,Sleeping_Dog,3214.42,2026-03-13T14:20:52.675269
CUST_04333,0.3883,0.0556,Sure_Thing,2838.2,2026-03-13T14:20:52.675269
CUST_04334,0.5325,0.3903,Persuadable,768.81,2026-03-13T14:20:52.675269
CUST_04335,0.6168,-0.0231,Lost_Cause,1367.67,2026-03-13T14:20:52.675269
CUST_04336,0.2387,0.5349,Sure_Thing,7640.58,2026-03-13T14:20:52.675269
CUST_04337,0.5088,0.6433,Persuadable,6854.61,2026-03-13T14:20:52.675269
CUST_04338,0.4822,-0.5032,Sleeping_Dog,178.96,2026-03-13T14:20:52.675269
CUST_04339,0.2425,-0.078,Sure_Thing,2601.0,2026-03-13T14:20:52.675269
CUST_04340,0.461,-0.5205,Sleeping_Dog,196.0,2026-03-13T14:20:52.675269
CUST_04341,0.6583,0.4078,Persuadable,61.77,2026-03-13T14:20:52.675269
CUST_04342,0.1169,-0.2629,Sleeping_Dog,3044.7,2026-03-13T14:20:52.675269
CUST_04343,0.6865,-0.1315,Sleeping_Dog,538.89,2026-03-13T14:20:52.675269
CUST_04344,0.1505,-0.179,Sleeping_Dog,5252.95,2026-03-13T14:20:52.675269
CUST_04345,0.1079,-0.1727,Sleeping_Dog,1383.06,2026-03-13T14:20:52.675269
CUST_04346,0.2209,0.2876,Sure_Thing,2664.36,2026-03-13T14:20:52.675269
CUST_04347,0.2356,-0.1238,Sleeping_Dog,4939.66,2026-03-13T14:20:52.675269
CUST_04348,0.5367,0.3726,Persuadable,9.55,2026-03-13T14:20:52.675269
CUST_04349,0.7222,0.383,Persuadable,40.15,2026-03-13T14:20:52.675269
CUST_04350,0.2923,-0.2732,Sleeping_Dog,1419.58,2026-03-13T14:20:52.675269
CUST_04351,0.2452,-0.2224,Sleeping_Dog,131.78,2026-03-13T14:20:52.675269
CUST_04352,0.3347,0.3511,Sure_Thing,5868.8,2026-03-13T14:20:52.675269
CUST_04353,0.73,0.6021,Persuadable,37.45,2026-03-13T14:20:52.675269
CUST_04354,0.1058,-0.4468,Sleeping_Dog,1172.43,2026-03-13T14:20:52.675269
CUST_04355,0.4774,-0.3484,Sleeping_Dog,269.61,2026-03-13T14:20:52.675269
CUST_04356,0.3231,0.1004,Sure_Thing,42.0,2026-03-13T14:20:52.675269
CUST_04357,0.2819,0.0049,Sure_Thing,310.12,2026-03-13T14:20:52.675269
CUST_04358,0.3408,0.219,Sure_Thing,814.68,2026-03-13T14:20:52.675269
CUST_04359,0.6446,-0.1366,Sleeping_Dog,2155.39,2026-03-13T14:20:52.675269
CUST_04360,0.5431,0.2284,Sure_Thing,2719.91,2026-03-13T14:20:52.675269
CUST_04361,0.1544,0.0031,Sure_Thing,1639.66,2026-03-13T14:20:52.675269
CUST_04362,0.109,-0.2637,Sleeping_Dog,1011.41,2026-03-13T14:20:52.675269
CUST_04363,0.4381,-0.1328,Sleeping_Dog,4816.79,2026-03-13T14:20:52.675269
CUST_04364,0.1146,0.0542,Sure_Thing,4917.3,2026-03-13T14:20:52.675269
CUST_04365,0.1146,-0.0241,Sure_Thing,4955.39,2026-03-13T14:20:52.675269
CUST_04366,0.6009,-0.0192,Lost_Cause,1783.44,2026-03-13T14:20:52.675269
CUST_04367,0.1508,0.4697,Sure_Thing,1938.99,2026-03-13T14:20:52.675269
CUST_04368,0.6899,0.041,Lost_Cause,676.48,2026-03-13T14:20:52.675269
CUST_04369,0.4892,0.1004,Sure_Thing,50.21,2026-03-13T14:20:52.675269
CUST_04370,0.2309,0.1309,Sure_Thing,1637.0,2026-03-13T14:20:52.675269
CUST_04371,0.1408,-0.0342,Sure_Thing,319.06,2026-03-13T14:20:52.675269
CUST_04372,0.569,0.4233,Persuadable,10.07,2026-03-13T14:20:52.675269
CUST_04373,0.109,-0.0148,Sure_Thing,500.1,2026-03-13T14:20:52.675269
CUST_04374,0.1058,-0.1704,Sleeping_Dog,1368.18,2026-03-13T14:20:52.675269
CUST_04375,0.3726,0.6549,Sure_Thing,7273.5,2026-03-13T14:20:52.675269
CUST_04376,0.4183,0.2816,Sure_Thing,4386.47,2026-03-13T14:20:52.675269
CUST_04377,0.4433,-0.289,Sleeping_Dog,1632.26,2026-03-13T14:20:52.675269
CUST_04378,0.1305,-0.2339,Sleeping_Dog,1307.88,2026-03-13T14:20:52.675269
CUST_04379,0.1219,-0.3943,Sleeping_Dog,5887.72,2026-03-13T14:20:52.675269
CUST_04380,0.1323,0.2151,Sure_Thing,0.0,2026-03-13T14:20:52.675269
CUST_04381,0.4358,-0.4003,Sleeping_Dog,4425.53,2026-03-13T14:20:52.675269
CUST_04382,0.6115,-0.7644,Sleeping_Dog,143.88,2026-03-13T14:20:52.675269
CUST_04383,0.1891,-0.0032,Sure_Thing,4961.45,2026-03-13T14:20:52.675269
CUST_04384,0.6854,-0.1582,Sleeping_Dog,110.0,2026-03-13T14:20:52.675269
CUST_04385,0.1109,-0.0838,Sure_Thing,403.49,2026-03-13T14:20:52.675269
CUST_04386,0.1146,-0.1397,Sleeping_Dog,2992.0,2026-03-13T14:20:52.675269
CUST_04387,0.569,0.3726,Persuadable,10.12,2026-03-13T14:20:52.675269
CUST_04388,0.112,-0.0634,Sure_Thing,338.16,2026-03-13T14:20:52.675269
CUST_04389,0.5834,0.1206,Sure_Thing,2841.53,2026-03-13T14:20:52.675269
CUST_04390,0.3198,-0.0697,Sure_Thing,1216.5,2026-03-13T14:20:52.675269
CUST_04391,0.3797,-0.0262,Sure_Thing,477.04,2026-03-13T14:20:52.675269
CUST_04392,0.4945,0.2668,Sure_Thing,9.6,2026-03-13T14:20:52.675269
CUST_04393,0.5929,-0.2365,Sleeping_Dog,1726.49,2026-03-13T14:20:52.675269
CUST_04394,0.4406,-0.0114,Sure_Thing,1087.37,2026-03-13T14:20:52.675269
CUST_04395,0.5828,0.4746,Persuadable,7340.52,2026-03-13T14:20:52.675269
CUST_04396,0.6666,0.4301,Persuadable,12.55,2026-03-13T14:20:52.675269
CUST_04397,0.1765,0.4124,Sure_Thing,7453.38,2026-03-13T14:20:52.675269
CUST_04398,0.1136,-0.1895,Sleeping_Dog,4790.27,2026-03-13T14:20:52.675269
CUST_04399,0.2539,0.5435,Sure_Thing,6496.57,2026-03-13T14:20:52.675269
CUST_04400,0.4022,0.0543,Sure_Thing,130.42,2026-03-13T14:20:52.675269
CUST_04401,0.4332,0.2906,Sure_Thing,4866.31,2026-03-13T14:20:52.675269
CUST_04402,0.2768,-0.0396,Sure_Thing,1833.83,2026-03-13T14:20:52.675269
CUST_04403,0.2349,0.244,Sure_Thing,1983.56,2026-03-13T14:20:52.675269
CUST_04404,0.5392,-0.3284,Sleeping_Dog,2099.66,2026-03-13T14:20:52.675269
CUST_04405,0.7001,0.5752,Persuadable,409.33,2026-03-13T14:20:52.675269
CUST_04406,0.2205,0.2511,Sure_Thing,2898.61,2026-03-13T14:20:52.675269
CUST_04407,0.2486,-0.2375,Sleeping_Dog,158.84,2026-03-13T14:20:52.675269
CUST_04408,0.1136,-0.0091,Sure_Thing,4957.0,2026-03-13T14:20:52.675269
CUST_04409,0.1187,-0.0183,Sure_Thing,3306.82,2026-03-13T14:20:52.675269
CUST_04410,0.6292,0.5021,Persuadable,1375.2,2026-03-13T14:20:52.675269
CUST_04411,0.2462,0.0813,Sure_Thing,2734.43,2026-03-13T14:20:52.675269
CUST_04412,0.1357,-0.3527,Sleeping_Dog,1673.79,2026-03-13T14:20:52.675269
CUST_04413,0.6196,0.1744,Lost_Cause,1413.74,2026-03-13T14:20:52.675269
CUST_04414,0.1763,-0.1087,Sleeping_Dog,431.65,2026-03-13T14:20:52.675269
CUST_04415,0.1136,0.1538,Sure_Thing,4362.35,2026-03-13T14:20:52.675269
CUST_04416,0.3006,0.891,Sure_Thing,1249.07,2026-03-13T14:20:52.675269
CUST_04417,0.7271,0.6914,Persuadable,35.22,2026-03-13T14:20:52.675269
CUST_04418,0.1655,-0.0547,Sure_Thing,3503.4,2026-03-13T14:20:52.675269
CUST_04419,0.2446,0.0444,Sure_Thing,124.22,2026-03-13T14:20:52.675269
CUST_04420,0.2007,0.0553,Sure_Thing,1858.47,2026-03-13T14:20:52.675269
CUST_04421,0.4887,0.2959,Sure_Thing,2914.53,2026-03-13T14:20:52.675269
CUST_04422,0.3447,0.1265,Sure_Thing,2923.84,2026-03-13T14:20:52.675269
CUST_04423,0.3581,-0.338,Sleeping_Dog,2179.36,2026-03-13T14:20:52.675269
CUST_04424,0.5959,0.1384,Sure_Thing,12.38,2026-03-13T14:20:52.675269
CUST_04425,0.296,0.3979,Sure_Thing,881.67,2026-03-13T14:20:52.675269
CUST_04426,0.1874,0.6341,Sure_Thing,1189.84,2026-03-13T14:20:52.675269
CUST_04427,0.2004,-0.0347,Sure_Thing,4819.4,2026-03-13T14:20:52.675269
CUST_04428,0.6202,0.5411,Persuadable,1912.06,2026-03-13T14:20:52.675269
CUST_04429,0.1146,-0.2158,Sleeping_Dog,5662.41,2026-03-13T14:20:52.675269
CUST_04430,0.2095,0.1909,Sure_Thing,1808.15,2026-03-13T14:20:52.675269
CUST_04431,0.5741,0.1832,Sure_Thing,1157.35,2026-03-13T14:20:52.675269
CUST_04432,0.1132,-0.2005,Sleeping_Dog,1354.25,2026-03-13T14:20:52.675269
CUST_04433,0.6945,-0.0647,Lost_Cause,241.88,2026-03-13T14:20:52.675269
CUST_04434,0.598,0.6004,Persuadable,1294.02,2026-03-13T14:20:52.675269
CUST_04435,0.5247,0.7759,Persuadable,1262.63,2026-03-13T14:20:52.675269
CUST_04436,0.4125,0.2642,Sure_Thing,1232.91,2026-03-13T14:20:52.675269
CUST_04437,0.2015,0.5368,Sure_Thing,5967.93,2026-03-13T14:20:52.675269
CUST_04438,0.1102,-0.084,Sure_Thing,1198.75,2026-03-13T14:20:52.675269
CUST_04439,0.1058,0.0114,Sure_Thing,471.12,2026-03-13T14:20:52.675269
CUST_04440,0.1273,-0.3124,Sleeping_Dog,2490.63,2026-03-13T14:20:52.675269
CUST_04441,0.1198,-0.5149,Sleeping_Dog,816.07,2026-03-13T14:20:52.675269
CUST_04442,0.6901,-0.2362,Sleeping_Dog,181.54,2026-03-13T14:20:52.675269
CUST_04443,0.5971,-0.0826,Sure_Thing,22.38,2026-03-13T14:20:52.675269
CUST_04444,0.3258,0.1004,Sure_Thing,47.81,2026-03-13T14:20:52.675269
CUST_04445,0.1615,0.0564,Sure_Thing,6121.29,2026-03-13T14:20:52.675269
CUST_04446,0.6944,-0.2119,Sleeping_Dog,195.68,2026-03-13T14:20:52.675269
CUST_04447,0.3109,0.3266,Sure_Thing,7214.8,2026-03-13T14:20:52.675269
CUST_04448,0.6433,0.2619,Persuadable,2871.63,2026-03-13T14:20:52.675269
CUST_04449,0.2776,0.5172,Sure_Thing,6229.97,2026-03-13T14:20:52.675269
CUST_04450,0.4432,-0.0194,Sure_Thing,880.97,2026-03-13T14:20:52.675269
CUST_04451,0.5521,-0.136,Sleeping_Dog,4108.94,2026-03-13T14:20:52.675269
CUST_04452,0.1146,-0.4031,Sleeping_Dog,5866.39,2026-03-13T14:20:52.675269
CUST_04453,0.7057,0.3332,Persuadable,943.41,2026-03-13T14:20:52.675269
CUST_04454,0.2529,-0.0861,Sure_Thing,74.72,2026-03-13T14:20:52.675269
CUST_04455,0.6312,-0.1014,Sleeping_Dog,25.22,2026-03-13T14:20:52.675269
CUST_04456,0.1102,-0.3433,Sleeping_Dog,1591.5,2026-03-13T14:20:52.675269
CUST_04457,0.3775,-0.1588,Sleeping_Dog,1505.52,2026-03-13T14:20:52.675269
CUST_04458,0.5504,-0.0078,Sure_Thing,3531.37,2026-03-13T14:20:52.675269
CUST_04459,0.73,0.3038,Persuadable,50.12,2026-03-13T14:20:52.675269
CUST_04460,0.5474,0.327,Persuadable,1391.45,2026-03-13T14:20:52.675269
CUST_04461,0.5455,-0.0509,Sure_Thing,2520.68,2026-03-13T14:20:52.675269
CUST_04462,0.661,0.2898,Persuadable,1338.45,2026-03-13T14:20:52.675269
CUST_04463,0.7271,0.7777,Persuadable,34.92,2026-03-13T14:20:52.675269
CUST_04464,0.471,-0.0521,Sure_Thing,792.55,2026-03-13T14:20:52.675269
CUST_04465,0.2852,-0.2341,Sleeping_Dog,1475.79,2026-03-13T14:20:52.675269
CUST_04466,0.6893,-0.0021,Lost_Cause,259.44,2026-03-13T14:20:52.675269
CUST_04467,0.2051,-0.1037,Sleeping_Dog,3365.49,2026-03-13T14:20:52.675269
CUST_04468,0.3882,0.1192,Sure_Thing,374.62,2026-03-13T14:20:52.675269
CUST_04469,0.1452,-0.0604,Sure_Thing,4460.25,2026-03-13T14:20:52.675269
CUST_04470,0.4855,-0.2737,Sleeping_Dog,282.19,2026-03-13T14:20:52.675269
CUST_04471,0.5121,0.249,Persuadable,3195.61,2026-03-13T14:20:52.675269
CUST_04472,0.1161,-0.2654,Sleeping_Dog,5297.25,2026-03-13T14:20:52.675269
CUST_04473,0.6128,0.4349,Persuadable,2417.71,2026-03-13T14:20:52.675269
CUST_04474,0.1136,-0.1463,Sleeping_Dog,3036.77,2026-03-13T14:20:52.675269
CUST_04475,0.3789,0.1004,Sure_Thing,45.79,2026-03-13T14:20:52.675269
CUST_04476,0.5184,0.1384,Sure_Thing,10.45,2026-03-13T14:20:52.675269
CUST_04477,0.2029,-0.5412,Sleeping_Dog,907.82,2026-03-13T14:20:52.675269
CUST_04478,0.6265,-0.3345,Sleeping_Dog,105.3,2026-03-13T14:20:52.675269
CUST_04479,0.1192,-0.3153,Sleeping_Dog,1468.22,2026-03-13T14:20:52.675269
CUST_04480,0.7166,0.7906,Persuadable,34.7,2026-03-13T14:20:52.675269
CUST_04481,0.3777,-0.4277,Sleeping_Dog,1588.23,2026-03-13T14:20:52.675269
CUST_04482,0.6865,0.1801,Lost_Cause,473.51,2026-03-13T14:20:52.675269
CUST_04483,0.1102,-0.245,Sleeping_Dog,1758.65,2026-03-13T14:20:52.675269
CUST_04484,0.7271,0.6914,Persuadable,35.17,2026-03-13T14:20:52.675269
CUST_04485,0.1146,0.0863,Sure_Thing,5985.21,2026-03-13T14:20:52.675269
CUST_04486,0.351,0.2781,Sure_Thing,5411.88,2026-03-13T14:20:52.675269
CUST_04487,0.1573,0.4458,Sure_Thing,58.48,2026-03-13T14:20:52.675269
CUST_04488,0.5098,0.4223,Persuadable,3154.3,2026-03-13T14:20:52.675269
CUST_04489,0.1477,0.0935,Sure_Thing,3347.54,2026-03-13T14:20:52.675269
CUST_04490,0.4509,0.4632,Sure_Thing,6314.12,2026-03-13T14:20:52.675269
CUST_04491,0.5367,0.3065,Persuadable,9.88,2026-03-13T14:20:52.675269
CUST_04492,0.1058,-0.3676,Sleeping_Dog,1208.52,2026-03-13T14:20:52.675269
CUST_04493,0.1284,0.1791,Sure_Thing,430.72,2026-03-13T14:20:52.675269
CUST_04494,0.6962,0.1273,Lost_Cause,176.29,2026-03-13T14:20:52.675269
CUST_04495,0.7271,0.7777,Persuadable,35.05,2026-03-13T14:20:52.675269
CUST_04496,0.1146,0.13,Sure_Thing,6505.55,2026-03-13T14:20:52.675269
CUST_04497,0.3967,0.5233,Sure_Thing,5770.82,2026-03-13T14:20:52.675269
CUST_04498,0.117,0.11,Sure_Thing,179.99,2026-03-13T14:20:52.675269
CUST_04499,0.6153,0.2142,Lost_Cause,839.31,2026-03-13T14:20:52.675269
CUST_04500,0.3588,0.4915,Sure_Thing,6345.13,2026-03-13T14:20:52.675269
