user_id,tenure,monthly_charges,contract_type,service_count,clv_proxy,senior_citizen,has_partner,digital_engagement,segment_true,treated,base_churn_prob,final_churn_prob,churned
U02169,11,90.55348369410886,0,3,808.13,0,0,0,Lost_Cause,1,0.9289,0.9089,1
U02170,39,60.73825046787122,2,6,2916.62,0,1,2,Sure_Thing,1,0.2688,0.2188,0
U02171,47,58.978294390158226,0,2,2718.15,0,0,1,Sleeping_Dog,1,0.1272,0.4272,0
U02172,53,68.54944159765273,1,5,4202.71,0,1,1,Sure_Thing,1,0.1837,0.1337,0
U02173,17,99.5187035448407,0,4,1634.07,0,1,0,Persuadable,1,0.8005,0.4005,1
U02174,17,45.14990393193519,1,1,728.75,0,1,1,Sleeping_Dog,0,0.105,0.105,0
U02175,9,109.3082865115763,0,1,796.7,0,1,1,Lost_Cause,0,0.7683,0.7683,0
U02176,4,82.29758495911243,0,2,218.81,0,1,2,Lost_Cause,1,0.7455,0.7255,0
U02177,11,102.90997815683667,0,2,895.43,0,1,2,Lost_Cause,1,0.7312,0.7112,1
U02178,11,76.5086171784468,0,5,700.71,1,1,2,Persuadable,0,0.7903,0.7903,1
U02179,7,75.88510544410796,0,1,436.15,0,0,1,Lost_Cause,1,0.6736,0.6536,0
U02180,56,63.99424947466445,1,5,4100.47,0,1,0,Sure_Thing,1,0.0616,0.0116,0
U02181,41,62.092673305890294,2,3,2382.75,0,1,1,Sleeping_Dog,0,0.0719,0.0719,0
U02182,60,50.26661230612447,2,7,3558.57,0,1,1,Sure_Thing,0,0.2243,0.2243,0
U02183,35,74.9833210660959,2,7,2995.75,1,0,0,Sure_Thing,0,0.1179,0.1179,0
U02184,15,97.26923964723416,1,5,1676.78,0,0,1,Persuadable,1,0.9308,0.5308,1
U02185,10,110.18597268076077,0,1,687.79,1,1,1,Lost_Cause,1,0.7018,0.6818,1
U02186,59,82.99144043755044,2,4,5881.86,1,1,0,Sure_Thing,1,0.0706,0.0206,0
U02187,12,48.47454527387391,0,2,597.71,0,0,1,Sleeping_Dog,0,0.2486,0.2486,0
U02188,48,58.662364743114324,2,6,2901.99,0,0,0,Sure_Thing,0,0.2183,0.2183,1
U02189,43,31.120188359053333,2,2,1441.41,1,0,0,Sleeping_Dog,0,0.6214,0.6214,0
U02190,9,90.01556833680473,0,1,553.93,0,0,2,Lost_Cause,0,0.7821,0.7821,1
U02191,1,100.41267683055884,0,2,82.18,0,0,0,Lost_Cause,0,0.7339,0.7339,1
U02192,29,49.963552658445685,1,2,1511.02,0,1,0,Sleeping_Dog,1,0.1201,0.4201,1
U02193,40,68.59849774568316,1,8,2884.67,1,1,1,Sure_Thing,0,0.1588,0.1588,0
U02194,38,31.204621055978084,2,3,1175.95,0,0,1,Sleeping_Dog,1,0.4645,0.7645,0
U02195,48,48.7356040894011,2,6,2474.29,0,1,1,Sure_Thing,0,0.4591,0.4591,0
U02196,3,94.28067578369169,0,2,188.17,0,0,1,Lost_Cause,1,0.7625,0.7425,1
U02197,27,80.6959417873764,2,7,2405.05,0,0,1,Sure_Thing,0,0.0402,0.0402,0
U02198,9,81.3557893315587,0,2,542.03,0,0,1,Lost_Cause,1,0.6291,0.6091,1
U02199,11,107.47685503225242,0,2,834.99,0,1,1,Lost_Cause,0,0.8584,0.8584,1
U02200,39,58.748595779023134,2,7,2706.62,1,1,2,Sure_Thing,0,0.1488,0.1488,0
U02201,10,93.7138713034449,0,3,611.86,0,0,1,Lost_Cause,0,0.894,0.894,1
U02202,63,50.06271137630608,2,8,4013.43,0,0,0,Sure_Thing,1,0.1186,0.0686,0
U02203,7,97.58870792435752,0,3,543.87,1,0,0,Lost_Cause,1,0.7719,0.7519,1
U02204,27,63.95525532860176,1,8,2173.76,0,0,0,Sure_Thing,0,0.0483,0.0483,0
U02205,7,111.8682532212095,0,3,506.93,0,0,0,Lost_Cause,1,0.7059,0.6859,0
U02206,16,105.10009423181279,0,2,1424.62,0,0,0,Persuadable,0,0.7981,0.7981,1
U02207,59,71.95808724146238,2,4,5168.19,0,0,0,Sure_Thing,1,0.1358,0.0858,0
U02208,42,31.87586553678624,1,2,1465.01,0,1,2,Sleeping_Dog,0,0.2504,0.2504,0
U02209,14,107.82889487257998,1,2,1417.24,1,0,2,Persuadable,0,0.8708,0.8708,1
U02210,54,60.153976090358206,2,4,3437.72,0,0,1,Sure_Thing,0,0.0793,0.0793,0
U02211,27,67.81507393288884,2,8,2331.1,0,0,2,Sure_Thing,1,0.2229,0.1729,1
U02212,11,103.99989929548929,0,4,1218.29,0,0,0,Persuadable,1,0.8973,0.4973,1
U02213,12,86.64276129285219,0,2,1063.2,0,1,1,Persuadable,0,0.7282,0.7282,1
U02214,42,68.54677135725204,1,5,3573.05,0,1,2,Sure_Thing,1,0.107,0.057,0
U02215,14,102.76429114792714,0,3,1285.51,0,1,0,Persuadable,0,0.5933,0.5933,1
U02216,3,81.46537885903628,0,2,203.18,0,0,0,Persuadable,1,0.7466,0.3466,1
U02217,31,83.93175127662313,2,4,2652.14,0,0,2,Sure_Thing,1,0.0867,0.0367,0
U02218,62,49.74811027020411,2,6,3995.1,0,1,2,Sure_Thing,0,0.5227,0.5227,1
U02219,33,58.9823629758755,2,7,2240.72,0,1,2,Sure_Thing,1,0.2446,0.1946,1
U02220,26,84.84227783266266,2,6,2328.76,0,0,2,Sure_Thing,0,0.1502,0.1502,0
U02221,41,84.3454445604979,1,8,3604.61,0,1,2,Sure_Thing,0,0.5051,0.5051,1
U02222,48,53.22405306193403,1,4,2931.44,0,0,0,Sure_Thing,1,0.1226,0.0726,0
U02223,2,100.96256205119545,1,4,194.92,0,1,0,Persuadable,1,0.4649,0.0649,0
U02224,52,74.9376597554749,1,7,4079.22,0,1,2,Sure_Thing,0,0.2554,0.2554,0
U02225,15,36.615254620764766,2,2,569.21,0,1,2,Sleeping_Dog,1,0.2817,0.5817,0
U02226,35,55.41192461716073,1,8,2061.6,0,1,1,Sure_Thing,0,0.3311,0.3311,0
U02227,7,83.84420172859664,0,5,513.11,0,0,2,Persuadable,1,0.7078,0.3078,0
U02228,37,72.35597711849138,1,7,3421.19,0,0,1,Sure_Thing,0,0.1676,0.1676,0
U02229,9,91.10712703748678,0,3,583.31,0,1,1,Lost_Cause,0,0.714,0.714,0
U02230,42,52.53741769967054,2,3,2130.96,0,0,2,Sleeping_Dog,0,0.0887,0.0887,0
U02231,43,51.12649280430982,2,5,2613.46,0,1,0,Sure_Thing,1,0.0158,0.01,0
U02232,17,64.85030086246078,1,1,1034.78,0,0,0,Sleeping_Dog,1,0.1389,0.4389,0
U02233,59,84.45122420602378,2,4,5274.29,0,0,1,Sure_Thing,0,0.1991,0.1991,1
U02234,11,71.11250219894787,0,3,778.89,0,1,1,Persuadable,0,0.9261,0.9261,0
U02235,35,57.10992273804284,2,7,2515.88,0,1,2,Sure_Thing,0,0.1699,0.1699,0
U02236,55,63.75710459775048,2,4,4075.38,0,0,2,Sure_Thing,0,0.2052,0.2052,0
U02237,9,112.60134013616464,0,2,890.18,1,0,1,Lost_Cause,1,0.8737,0.8537,1
U02238,7,85.21946319703723,1,4,708.16,0,1,1,Persuadable,1,0.7718,0.3718,1
U02239,41,57.47382136098257,2,1,2333.47,0,1,0,Sleeping_Dog,0,0.1793,0.1793,0
U02240,23,41.62172082007906,1,3,941.58,0,1,2,Sleeping_Dog,0,0.0278,0.0278,0
U02241,25,75.33654185954073,1,6,2018.94,0,0,2,Sure_Thing,0,0.1428,0.1428,0
U02242,7,97.8979678781468,0,2,470.18,0,0,2,Lost_Cause,0,0.7707,0.7707,1
U02243,7,84.05962668165904,0,4,498.29,1,1,1,Persuadable,1,0.7087,0.3087,0
U02244,6,66.17709598059719,0,2,359.05,0,0,1,Persuadable,0,0.7503,0.7503,1
U02245,9,107.92420961798612,0,3,840.36,0,0,2,Lost_Cause,0,0.8922,0.8922,1
U02246,52,71.60820729962214,2,6,4002.69,1,0,2,Sure_Thing,1,0.1958,0.1458,1
U02247,33,75.98068986919164,2,7,2619.1,1,1,1,Sure_Thing,0,0.2145,0.2145,0
U02248,3,108.18469617127835,0,1,264.3,1,1,1,Lost_Cause,0,0.805,0.805,1
U02249,44,59.41692535022875,1,3,2527.53,0,0,1,Sleeping_Dog,1,0.1377,0.4377,1
U02250,24,78.96057289545723,2,5,2042.57,0,1,2,Sure_Thing,1,0.0573,0.01,0
U02251,16,46.171184554194156,1,3,776.74,0,0,1,Sleeping_Dog,0,0.0564,0.0564,0
U02252,26,84.29878116342226,2,4,2842.93,0,0,0,Sure_Thing,1,0.072,0.022,0
U02253,47,38.488111654730076,2,3,1762.38,0,1,1,Sleeping_Dog,1,0.3865,0.6865,1
U02254,1,100.36896385027208,0,3,111.37,0,0,0,Persuadable,1,0.4607,0.0607,0
U02255,10,106.56688566719433,0,2,746.73,0,0,1,Lost_Cause,1,0.9192,0.8992,1
U02256,48,55.192134751943065,2,8,3376.05,0,0,1,Sure_Thing,1,0.1535,0.1035,0
U02257,39,67.52643825800354,2,4,2977.62,1,1,2,Sure_Thing,1,0.2208,0.1708,0
U02258,43,37.16384260734621,2,1,1561.51,0,0,1,Sleeping_Dog,0,0.2306,0.2306,0
U02259,30,37.728740169336334,2,2,1166.19,0,0,0,Sleeping_Dog,1,0.348,0.648,0
U02260,36,56.00515652232605,2,8,2594.92,0,1,2,Sure_Thing,1,0.1038,0.0538,0
U02261,42,84.86192289029407,1,4,3878.81,0,0,2,Sure_Thing,1,0.2502,0.2002,0
U02262,15,65.42429714230465,1,5,1042.86,1,1,1,Persuadable,1,0.8436,0.4436,0
U02263,7,74.96056464884532,0,4,595.85,1,0,0,Persuadable,1,0.792,0.392,1
U02264,58,59.8261383930664,1,6,3481.35,0,1,2,Sure_Thing,0,0.1533,0.1533,0
U02265,45,76.71431255565203,1,8,4175.68,0,1,0,Sure_Thing,0,0.083,0.083,0
U02266,23,52.21038970396988,0,3,1149.21,0,0,0,Sleeping_Dog,1,0.3602,0.6602,1
U02267,28,74.5872983815136,1,4,2267.14,0,1,1,Sure_Thing,1,0.2343,0.1843,0
U02268,1,85.17639037927822,0,1,57.15,0,1,2,Lost_Cause,0,0.7304,0.7304,1
U02269,4,94.07428199452305,0,2,366.6,0,1,2,Persuadable,1,0.8322,0.4322,1
U02270,59,62.43192813872019,2,5,4032.41,0,0,0,Sure_Thing,1,0.3431,0.2931,0
U02271,11,73.21497042361878,0,2,684.2,0,1,0,Persuadable,0,0.8617,0.8617,1
U02272,27,61.50569459406873,1,5,2063.0,1,1,1,Sure_Thing,1,0.5608,0.5108,0
U02273,9,114.12983005953203,0,1,787.04,1,1,2,Lost_Cause,0,0.8221,0.8221,1
U02274,26,79.81767584874761,2,6,2418.16,0,0,0,Sure_Thing,0,0.1639,0.1639,0
U02275,21,41.97256632018492,1,3,821.32,0,1,2,Sleeping_Dog,1,0.2449,0.5449,0
U02276,12,90.9920299667925,0,4,1010.05,0,0,2,Persuadable,1,0.9095,0.5095,0
U02277,7,69.80473223113212,1,3,540.39,0,1,0,Persuadable,1,0.5671,0.1671,0
U02278,70,58.95517860350904,2,5,4176.72,0,1,2,Sure_Thing,0,0.0734,0.0734,0
U02279,13,101.04323093560639,0,3,1533.73,1,1,1,Persuadable,0,0.938,0.938,1
U02280,40,45.40624156895289,2,3,1983.79,0,0,1,Sleeping_Dog,0,0.1189,0.1189,0
U02281,33,70.73859688283287,1,6,2965.67,0,0,0,Sure_Thing,0,0.2458,0.2458,0
U02282,39,61.559446041144184,1,8,2992.74,0,0,1,Sure_Thing,0,0.2986,0.2986,0
U02283,25,78.80194346455124,2,6,2473.27,1,0,0,Sure_Thing,1,0.0274,0.01,0
U02284,3,81.35447739085424,0,3,163.0,0,0,2,Lost_Cause,1,0.7255,0.7055,1
U02285,10,100.30256124146764,0,2,607.71,0,1,0,Lost_Cause,0,0.8553,0.8553,1
U02286,17,104.51045687668153,1,2,2124.23,1,0,2,Persuadable,0,0.8526,0.8526,1
U02287,62,81.82043846190201,2,5,6254.03,0,0,1,Sure_Thing,0,0.0902,0.0902,1
U02288,19,47.81843131400105,0,1,935.59,0,0,0,Sleeping_Dog,1,0.1384,0.4384,0
U02289,39,51.71038912076249,1,8,2389.73,0,0,2,Sure_Thing,1,0.0887,0.0387,0
U02290,49,49.31600608879584,1,5,2989.43,0,1,2,Sure_Thing,1,0.5206,0.4706,1
U02291,4,86.51619920724423,0,2,263.36,0,0,1,Lost_Cause,1,0.842,0.822,1
U02292,3,79.82453497757022,0,3,150.07,0,0,2,Lost_Cause,0,0.7703,0.7703,0
U02293,1,101.60095896632492,0,1,73.89,0,1,0,Lost_Cause,0,0.9082,0.9082,1
U02294,11,112.10055026648267,0,2,742.59,0,1,0,Lost_Cause,1,0.8635,0.8435,1
U02295,6,89.671250382025,1,4,513.45,0,1,1,Persuadable,0,0.3424,0.3424,1
U02296,16,69.21366221654496,0,4,1095.02,0,0,1,Persuadable,0,0.6634,0.6634,1
U02297,9,92.37295221837158,0,3,577.16,0,0,2,Lost_Cause,0,0.6139,0.6139,0
U02298,25,62.70854038526765,2,4,1898.17,1,1,1,Sure_Thing,1,0.2663,0.2163,0
U02299,2,102.54395358646536,0,2,157.26,0,0,0,Lost_Cause,0,0.8902,0.8902,1
U02300,35,72.75110686808664,1,6,2693.69,0,0,2,Sure_Thing,1,0.2651,0.2151,0
U02301,28,56.587135453868115,2,4,1754.11,1,1,1,Sure_Thing,0,0.1408,0.1408,0
U02302,8,83.51330766060973,0,1,414.39,0,1,2,Lost_Cause,1,0.8206,0.8006,1
U02303,9,93.09295372284706,1,2,831.61,0,0,2,Persuadable,1,0.7488,0.3488,0
U02304,8,89.52878381689617,0,3,568.97,0,1,2,Lost_Cause,1,0.9134,0.8934,1
U02305,37,56.95237382586509,0,2,2256.12,0,0,1,Sleeping_Dog,0,0.2194,0.2194,1
U02306,63,76.19525177874236,2,6,6208.98,1,0,0,Sure_Thing,0,0.2932,0.2932,1
U02307,21,43.34959908793915,0,3,880.69,0,1,0,Sleeping_Dog,0,0.2039,0.2039,0
U02308,12,82.89612224815127,0,5,983.37,0,0,2,Persuadable,0,0.8408,0.8408,1
U02309,1,76.99801342307104,0,3,63.81,0,1,1,Persuadable,1,0.6523,0.2523,0
U02310,6,92.48765971758499,0,3,642.84,0,0,2,Persuadable,1,0.6981,0.2981,0
U02311,4,98.93549399963887,0,3,332.55,1,0,2,Lost_Cause,0,0.9006,0.9006,0
U02312,26,69.4939478247306,2,8,1985.08,0,0,2,Sure_Thing,0,0.184,0.184,0
U02313,38,78.30528891673542,1,4,3516.63,0,0,1,Sure_Thing,0,0.1017,0.1017,0
U02314,4,103.56367724071538,0,3,273.2,0,0,1,Lost_Cause,1,0.9103,0.8903,1
U02315,53,49.39746906938289,2,5,2663.38,0,0,1,Sure_Thing,0,0.1448,0.1448,0
U02316,9,76.77083100272286,1,3,794.38,1,1,0,Persuadable,0,0.6404,0.6404,0
U02317,51,63.68553351037843,2,8,4037.2,1,1,1,Sure_Thing,1,0.2773,0.2273,0
U02318,16,91.09072768880951,0,4,1187.75,0,0,0,Persuadable,0,0.7541,0.7541,1
U02319,7,80.56557373717051,0,1,341.02,1,0,1,Lost_Cause,0,0.8796,0.8796,1
U02320,5,109.03284951425675,1,5,456.18,0,0,1,Persuadable,0,0.5613,0.5613,0
U02321,52,46.23657469560693,2,8,2593.83,0,1,2,Sure_Thing,0,0.1043,0.1043,0
U02322,26,62.73553689601502,2,1,1749.74,0,1,1,Sleeping_Dog,1,0.4059,0.7059,1
U02323,39,52.283685813721874,1,5,2289.96,0,1,2,Sure_Thing,0,0.1693,0.1693,0
U02324,29,53.3668191329794,2,8,1623.73,0,1,0,Sure_Thing,1,0.1863,0.1363,1
U02325,27,43.913564570289665,1,1,1205.74,1,1,0,Sleeping_Dog,0,0.3315,0.3315,1
U02326,22,52.394276537059305,1,2,1151.16,0,1,1,Sleeping_Dog,0,0.3104,0.3104,0
U02327,12,53.354516477359866,2,1,681.04,0,0,0,Sleeping_Dog,1,0.1682,0.4682,1
U02328,46,50.56448068886158,2,5,2725.2,0,0,2,Sure_Thing,1,0.0307,0.01,0
U02329,24,54.80273536744064,1,3,1392.04,0,0,1,Sleeping_Dog,0,0.1014,0.1014,0
U02330,48,67.20812950254663,1,5,3750.03,0,0,0,Sure_Thing,0,0.6058,0.6058,0
U02331,12,48.24125829129542,1,1,603.88,0,1,0,Sleeping_Dog,0,0.2799,0.2799,0
U02332,18,47.536167674623016,1,2,839.97,0,1,1,Sleeping_Dog,1,0.1416,0.4416,1
U02333,25,67.66912358928481,2,4,1817.27,0,1,1,Sure_Thing,1,0.0903,0.0403,0
U02334,40,81.92482813326622,1,5,4017.77,1,1,0,Sure_Thing,0,0.2874,0.2874,1
U02335,14,102.8793614716478,0,5,1223.07,0,0,1,Persuadable,0,0.6472,0.6472,1
U02336,40,38.979380437116816,1,1,1680.9,0,1,0,Sleeping_Dog,1,0.2688,0.5688,1
U02337,16,67.39102373561657,0,5,1202.27,1,0,1,Persuadable,0,0.6677,0.6677,1
U02338,21,39.95011209003092,2,2,854.26,0,0,2,Sleeping_Dog,0,0.1501,0.1501,0
U02339,7,108.80225553365463,0,2,560.21,0,0,0,Lost_Cause,0,0.7473,0.7473,0
U02340,35,68.5928793894607,2,8,2523.77,1,0,0,Sure_Thing,1,0.0707,0.0207,0
U02341,37,57.202379663414085,1,6,2216.41,0,1,2,Sure_Thing,0,0.1505,0.1505,0
U02342,24,39.49749220053338,2,2,886.35,1,1,0,Sleeping_Dog,1,0.2298,0.5298,1
U02343,24,62.047454524716514,1,3,1588.73,0,0,2,Sleeping_Dog,1,0.0863,0.3863,0
U02344,17,53.87302331127522,2,3,883.74,0,1,0,Sleeping_Dog,0,0.132,0.132,0
U02345,9,68.69514054399212,1,5,700.08,0,0,0,Persuadable,0,0.8194,0.8194,0
U02346,1,79.43960656437865,0,1,58.79,0,1,1,Lost_Cause,1,0.7861,0.7661,0
U02347,2,107.02425217819614,0,1,155.81,0,0,0,Lost_Cause,1,0.7854,0.7654,1
U02348,10,73.49555292291495,0,2,648.82,0,0,0,Persuadable,1,0.8221,0.4221,1
U02349,6,83.17963330691524,1,3,540.82,0,0,0,Persuadable,0,0.5513,0.5513,1
U02350,47,57.15610226669226,1,8,3109.61,0,1,0,Sure_Thing,0,0.2527,0.2527,0
U02351,5,82.10124585076164,0,5,400.28,0,1,2,Persuadable,1,0.3597,0.01,0
U02352,45,45.35450389648041,0,2,2007.54,0,1,0,Sleeping_Dog,0,0.3701,0.3701,0
U02353,14,105.67196395492186,0,2,1722.84,0,0,2,Persuadable,1,0.8886,0.4886,0
U02354,40,83.50868891621184,2,4,3451.92,0,0,0,Sure_Thing,1,0.3138,0.2638,0
U02355,44,32.31855218305837,1,3,1320.87,0,1,0,Sleeping_Dog,0,0.296,0.296,1
U02356,16,107.12031822671551,0,3,1893.65,0,0,2,Persuadable,1,0.7332,0.3332,0
U02357,39,38.89075546302388,1,1,1512.35,0,0,1,Sleeping_Dog,1,0.3093,0.6093,0
U02358,14,102.38356934776482,0,3,1211.0,0,0,1,Persuadable,0,0.4383,0.4383,0
U02359,24,68.2565298444263,1,4,2089.8,0,0,1,Sure_Thing,1,0.2929,0.2429,1
U02360,7,73.19688015708189,0,4,606.04,0,1,0,Persuadable,0,0.5767,0.5767,0
U02361,5,78.01332494238962,0,2,340.29,0,1,2,Lost_Cause,1,0.8449,0.8249,1
U02362,17,86.70696212092767,1,3,1674.04,0,0,1,Persuadable,0,0.5808,0.5808,1
U02363,36,69.3487054755348,2,7,2651.45,0,1,2,Sure_Thing,0,0.1661,0.1661,0
U02364,8,89.14098123778375,0,2,476.58,0,1,2,Lost_Cause,1,0.9823,0.9623,0
U02365,11,81.79966233379776,0,4,910.61,0,0,2,Persuadable,1,0.817,0.417,0
U02366,25,58.193038360332466,2,4,1583.24,0,1,1,Sure_Thing,1,0.2533,0.2033,0
U02367,7,74.32299344203021,0,2,509.34,0,0,1,Persuadable,1,0.738,0.338,1
U02368,9,95.58875775001846,0,2,776.8,0,1,1,Persuadable,1,0.6844,0.2844,0
U02369,17,98.84391932801589,0,2,1983.77,0,1,1,Persuadable,1,0.8035,0.4035,1
U02370,12,93.61660556294358,0,3,998.64,0,0,1,Persuadable,1,0.4682,0.0682,0
U02371,67,66.1188102195224,1,6,5609.35,0,0,0,Sure_Thing,1,0.3929,0.3429,0
U02372,47,57.44558783243607,0,1,2821.19,0,0,1,Sleeping_Dog,0,0.1542,0.1542,0
U02373,9,105.41259107299693,0,3,838.81,0,1,2,Persuadable,0,0.6525,0.6525,0
U02374,35,64.66568020930026,2,5,2582.79,1,0,1,Sure_Thing,1,0.1238,0.0738,0
U02375,2,79.77417657971344,0,2,125.61,0,1,2,Lost_Cause,0,0.6541,0.6541,0
U02376,55,81.59848711304602,1,5,5693.61,0,1,1,Sure_Thing,1,0.0336,0.01,0
U02377,1,105.8486796521802,0,2,88.1,0,1,0,Lost_Cause,0,0.8063,0.8063,1
U02378,50,53.99606077529227,1,6,3202.15,0,0,0,Sure_Thing,1,0.0343,0.01,0
U02379,10,78.26022684645268,0,3,634.47,0,0,0,Lost_Cause,1,0.8274,0.8074,1
U02380,8,104.51421039903836,0,2,565.03,0,1,1,Lost_Cause,1,0.8085,0.7885,1
U02381,4,108.23898120380005,0,1,379.56,0,1,1,Lost_Cause,0,0.8081,0.8081,1
U02382,62,79.50191076713128,2,4,5152.18,0,0,0,Sure_Thing,1,0.2745,0.2245,0
U02383,2,79.32697588431853,0,2,111.68,0,0,1,Lost_Cause,0,0.6735,0.6735,1
U02384,30,48.49865364208479,2,5,1739.79,0,0,2,Sure_Thing,1,0.0262,0.01,0
U02385,64,48.215122229363956,1,5,3713.83,0,0,0,Sure_Thing,0,0.0701,0.0701,0
U02386,36,51.111152910386025,2,1,1994.6,0,1,1,Sleeping_Dog,0,0.1504,0.1504,1
U02387,15,95.03233738989991,1,5,1416.6,0,0,1,Persuadable,0,0.6439,0.6439,0
U02388,3,79.76243721580236,0,1,205.18,0,0,0,Lost_Cause,1,0.9864,0.9664,1
U02389,17,33.38634932626101,0,3,514.59,0,1,2,Sleeping_Dog,0,0.0648,0.0648,0
U02390,62,78.4661840627721,1,6,5018.8,0,1,1,Sure_Thing,0,0.2753,0.2753,0
U02391,49,77.30474634932676,1,6,4125.14,0,1,1,Sure_Thing,1,0.2814,0.2314,0
U02392,69,84.38379617651941,2,8,5925.35,0,1,1,Sure_Thing,1,0.2169,0.1669,0
U02393,14,68.16585889986357,0,2,888.3,0,1,1,Persuadable,0,0.8634,0.8634,1
U02394,7,98.78192263917235,0,5,571.54,1,1,1,Persuadable,0,0.6045,0.6045,1
U02395,33,32.248756127702976,1,2,1075.07,0,0,2,Sleeping_Dog,0,0.0334,0.0334,0
U02396,31,42.01069164161812,0,3,1409.66,1,1,0,Sleeping_Dog,1,0.3197,0.6197,1
U02397,9,105.31147660572046,0,3,625.83,0,1,2,Lost_Cause,1,0.9045,0.8845,1
U02398,6,83.3987469906688,0,5,468.44,0,1,2,Persuadable,0,0.8396,0.8396,1
U02399,2,82.29871167618182,0,3,187.75,0,0,0,Persuadable,0,0.5921,0.5921,1
U02400,69,61.53415763145175,2,4,5366.56,0,1,1,Sure_Thing,1,0.0668,0.0168,0
U02401,63,60.459667423138356,1,7,4774.19,0,1,0,Sure_Thing,1,0.0247,0.01,0
U02402,7,72.28896166985112,0,3,585.97,0,0,1,Persuadable,1,0.8563,0.4563,0
U02403,10,81.53181878587279,0,5,876.85,0,1,2,Persuadable,1,0.6658,0.2658,0
U02404,48,54.53423811229038,1,5,3214.97,0,0,2,Sure_Thing,1,0.204,0.154,0
U02405,16,62.036146949445616,1,3,896.52,0,0,0,Sleeping_Dog,0,0.0588,0.0588,0
U02406,25,70.5214062792505,2,6,1981.42,0,0,1,Sure_Thing,0,0.2569,0.2569,0
U02407,8,87.59428259379442,0,1,512.58,0,1,1,Lost_Cause,0,0.7537,0.7537,1
U02408,36,71.20410961701876,2,7,2811.61,0,0,0,Sure_Thing,0,0.1897,0.1897,0
U02409,12,76.1751662291682,0,2,972.31,0,1,0,Persuadable,0,0.6017,0.6017,1
U02410,5,101.10062627158462,0,3,344.81,0,1,1,Lost_Cause,0,0.7027,0.7027,1
U02411,45,58.76497139761922,2,5,2998.19,0,0,2,Sure_Thing,0,0.2581,0.2581,1
U02412,3,77.15459394338275,0,3,162.2,0,0,2,Lost_Cause,0,0.8125,0.8125,1
U02413,56,78.07221216948662,2,5,4554.83,1,1,1,Sure_Thing,0,0.1503,0.1503,0
U02414,1,72.85547648878278,0,2,64.48,0,1,1,Persuadable,0,0.7287,0.7287,1
U02415,40,41.22010638119403,2,2,1770.89,0,1,1,Sleeping_Dog,0,0.4103,0.4103,0
U02416,55,72.02670291741062,2,5,4503.05,0,0,2,Sure_Thing,0,0.173,0.173,0
U02417,36,43.72453175807556,1,2,1535.54,0,0,2,Sleeping_Dog,1,0.1385,0.4385,1
U02418,41,62.504649609895296,1,4,3213.18,1,1,2,Sure_Thing,1,0.1125,0.0625,0
U02419,4,95.51371956824134,0,3,238.35,0,1,0,Lost_Cause,1,0.6528,0.6328,1
U02420,13,91.134795462956,0,5,1038.83,0,1,0,Persuadable,1,0.7312,0.3312,0
U02421,65,51.43133930953452,2,6,4208.74,0,1,1,Sure_Thing,1,0.2635,0.2135,1
U02422,1,97.32172873363763,0,2,68.88,0,0,2,Lost_Cause,0,0.8534,0.8534,1
U02423,57,58.76855646979561,2,5,3504.84,0,1,0,Sure_Thing,1,0.2728,0.2228,0
U02424,14,47.47789747970106,0,3,607.45,0,1,2,Sleeping_Dog,1,0.0848,0.3848,0
U02425,4,74.02959724579992,1,3,250.1,0,0,1,Persuadable,0,0.8761,0.8761,1
U02426,3,92.65638662043928,0,5,304.6,0,1,0,Persuadable,0,0.6731,0.6731,1
U02427,12,87.64684302407018,0,4,990.01,0,1,1,Persuadable,1,0.9222,0.5222,0
U02428,41,72.87798590744954,2,4,3288.77,1,1,0,Sure_Thing,0,0.6929,0.6929,1
U02429,8,86.46024249320419,0,2,812.41,0,0,0,Persuadable,1,0.9016,0.5016,0
U02430,1,92.46947614751053,0,4,84.0,0,0,0,Persuadable,1,0.808,0.408,1
U02431,3,98.14303811842082,0,2,198.37,0,1,1,Lost_Cause,1,0.8034,0.7834,0
U02432,3,106.07377264456989,0,1,229.31,0,1,2,Lost_Cause,1,0.9086,0.8886,1
U02433,62,45.7885734262183,2,4,3376.1,0,1,0,Sure_Thing,0,0.1668,0.1668,0
U02434,4,89.49698959556025,0,3,281.92,0,0,1,Lost_Cause,1,0.7854,0.7654,1
U02435,10,89.44528816118267,1,4,922.64,0,1,1,Persuadable,1,0.7393,0.3393,1
U02436,15,88.73943481861576,0,2,1504.74,0,0,2,Persuadable,0,0.6576,0.6576,0
U02437,9,109.68038905355382,0,2,779.01,0,0,2,Lost_Cause,0,0.9557,0.9557,1
U02438,1,90.36216087661545,1,2,104.06,0,1,2,Persuadable,0,0.6493,0.6493,0
U02439,1,93.47704434954694,0,5,90.77,0,1,2,Persuadable,0,0.5812,0.5812,1
U02440,9,105.04394425919311,0,3,690.68,0,0,2,Lost_Cause,1,0.7819,0.7619,1
U02441,61,76.9081686245263,1,5,5896.94,0,0,0,Sure_Thing,1,0.2195,0.1695,0
U02442,42,72.53033804944526,1,6,3830.65,0,0,0,Sure_Thing,0,0.216,0.216,0
U02443,24,44.89989497276703,2,3,973.02,0,1,2,Sleeping_Dog,0,0.2106,0.2106,0
U02444,39,81.82855580248375,1,4,3924.69,1,1,1,Sure_Thing,0,0.2959,0.2959,0
U02445,32,34.84484484381662,0,2,1128.21,1,1,1,Sleeping_Dog,1,0.2935,0.5935,0
