user_id,tenure,monthly_charges,contract_type,service_count,clv_proxy,senior_citizen,has_partner,digital_engagement,segment_true,treated,base_churn_prob,final_churn_prob,churned,week
U00118,65,62.57281247125138,1,4,5145.41,1,0,1,Sure_Thing,0,0.1633,0.1633,0,5
U00119,44,35.184048552570104,0,3,1551.26,0,1,2,Sleeping_Dog,0,0.1098,0.1098,0,5
U00120,3,78.66342089786167,0,1,271.93,0,1,0,Persuadable,0,0.669,0.9031500000000001,1,5
U00121,6,95.40058926028578,0,1,436.94,0,0,0,Lost_Cause,1,0.8524,0.99,1,5
U00122,16,79.74620516848651,1,4,1136.0,0,1,1,Persuadable,0,0.5771,0.5771,1,5
U00123,3,101.48731976102653,0,2,281.93,1,0,0,Persuadable,0,0.7371,0.99,1,5
U00124,38,57.55068764117588,2,6,2388.05,0,1,0,Sure_Thing,1,0.1271,0.0771,0,5
U00125,7,74.08466710044043,1,1,529.95,0,0,0,Persuadable,1,0.5106,0.14931000000000003,1,5
U00126,70,61.1614639834571,2,6,5169.44,0,0,2,Sure_Thing,1,0.1067,0.0567,0,5
U00127,15,109.50814315490445,0,2,1535.79,0,0,0,Persuadable,0,0.762,0.762,0,5
U00128,43,48.3047837840255,1,7,2458.36,0,1,1,Sure_Thing,0,0.2273,0.2273,1,5
U00129,40,68.95302841736228,1,6,3448.3,0,1,1,Sure_Thing,1,0.153,0.103,0,5
U00130,4,92.9207285045629,0,2,304.44,0,1,0,Persuadable,1,0.7662,0.4943700000000001,1,5
U00131,4,72.63318090505346,0,1,235.27,0,1,0,Persuadable,1,0.5035,0.13972500000000002,0,5
U00132,66,52.83679201975315,2,4,4121.71,0,1,0,Sure_Thing,1,0.1214,0.0714,0,5
U00133,28,45.98758818839725,0,3,1180.25,0,1,2,Sleeping_Dog,0,0.3095,0.3095,1,5
U00134,31,63.4643553130043,0,3,1857.21,0,0,0,Sleeping_Dog,0,0.1247,0.1247,0,5
U00135,4,101.91581883902592,0,1,354.97,0,1,0,Lost_Cause,0,0.9037,0.99,1,5
U00136,8,101.43451087700835,0,1,657.42,0,1,0,Lost_Cause,1,0.9654,0.99,1,5
U00137,54,47.1246930683735,2,4,2679.07,1,1,0,Sure_Thing,1,0.168,0.118,0,5
U00138,43,44.854174422940986,0,3,1838.14,0,1,1,Sleeping_Dog,1,0.328,0.628,0,5
U00139,24,55.678237055324416,1,2,1264.25,0,0,0,Sleeping_Dog,1,0.199,0.499,0,5
U00140,3,80.527632818957,0,1,179.81,0,0,0,Lost_Cause,0,0.941,0.99,1,5
U00141,22,54.2716609997045,1,2,1091.09,0,0,0,Sleeping_Dog,1,0.2871,0.5871,0,5
U00142,54,77.4213127406659,2,8,5423.8,0,0,2,Sure_Thing,0,0.3284,0.3284,0,5
U00143,2,99.78035123199597,0,1,205.92,0,1,0,Persuadable,0,0.74,0.99,1,5
U00144,34,34.35945736721675,2,3,1158.8,0,0,1,Sleeping_Dog,1,0.2376,0.5376,0,5
U00145,8,84.4385864358521,0,1,506.6,0,0,0,Lost_Cause,0,0.901,0.99,1,5
U00146,3,93.44564372059253,0,1,177.0,0,1,0,Lost_Cause,0,0.9642,0.99,1,5
U00147,31,33.37773195972351,1,3,1043.68,0,0,2,Sleeping_Dog,1,0.2345,0.5345,1,5
U00148,7,98.28645308712439,0,1,558.45,0,1,0,Persuadable,1,0.7856,0.52056,1,5
U00149,57,61.38536960057692,1,8,3933.01,0,0,0,Sure_Thing,0,0.1772,0.1772,0,5
U00150,34,80.70054250550682,1,5,3549.07,0,0,2,Sure_Thing,0,0.1347,0.1347,0,5
U00151,50,83.20717794598724,2,7,4302.18,0,1,0,Sure_Thing,0,0.0117,0.0117,0,5
U00152,2,84.44547479240879,0,1,120.41,0,0,0,Lost_Cause,1,0.7236,0.94986,1,5
U00153,11,67.05608606515518,0,1,792.16,1,1,0,Persuadable,1,0.7729,0.5034150000000001,0,5
U00154,29,32.89518356651908,1,3,1044.01,0,1,1,Sleeping_Dog,0,0.3952,0.3952,0,5
U00155,8,105.68608842406823,0,1,551.6,0,1,0,Lost_Cause,1,0.784,0.99,1,5
U00156,5,83.37733032379012,0,1,344.81,0,1,0,Lost_Cause,0,0.9453,0.99,1,5
U00157,5,106.38896038975757,0,1,376.93,0,1,0,Lost_Cause,0,0.7561,0.99,1,5
U00158,9,98.92795010412527,0,1,682.85,0,1,0,Lost_Cause,1,0.7878,0.99,1,5
U00159,13,72.67525863471205,0,3,850.37,0,1,0,Persuadable,0,0.632,0.632,1,5
U00160,60,55.29125076967871,1,7,3344.07,1,0,0,Sure_Thing,1,0.2512,0.2012,1,5
U00161,4,108.85892207123261,0,2,398.56,0,0,0,Persuadable,0,0.4419,0.596565,0,5
U00162,43,33.812042302900366,1,1,1351.05,1,1,0,Sleeping_Dog,1,0.3837,0.6837,0,5
U00163,24,74.58971594873586,2,5,2070.96,0,1,2,Sure_Thing,0,0.2494,0.2494,0,5
U00164,11,114.04146073964148,0,1,853.95,0,1,0,Lost_Cause,0,0.735,0.99,1,5
U00165,2,101.9367662859997,0,1,133.16,1,0,0,Lost_Cause,0,0.4852,0.65502,1,5
U00166,48,45.35710439515566,1,6,2634.55,0,0,2,Sure_Thing,1,0.5588,0.5088,1,5
U00167,4,87.88141765709432,0,1,215.94,0,1,0,Lost_Cause,1,0.9178,0.99,1,5
U00168,1,95.5911871227599,0,1,76.67,0,1,0,Lost_Cause,0,0.9051,0.99,1,5
U00169,38,72.89333981231913,2,6,3415.86,0,0,1,Sure_Thing,1,0.2644,0.2144,0,5
U00170,60,51.30546970787702,2,6,3550.79,0,1,1,Sure_Thing,0,0.2729,0.2729,0,5
U00171,64,56.57426151697295,1,7,4305.05,0,1,0,Sure_Thing,1,0.3195,0.2695,1,5
U00172,8,66.05989000791138,0,1,619.34,0,0,0,Persuadable,0,0.8142,0.99,1,5
U00173,6,91.28924260289352,1,2,630.06,1,1,0,Persuadable,1,0.8138,0.5586300000000001,1,5
U00174,5,79.20829131942159,0,1,323.54,0,0,0,Lost_Cause,1,0.7781,0.99,1,5
U00175,13,78.36868781732603,0,3,1047.13,0,0,2,Persuadable,0,0.9361,0.9361,0,5
U00176,7,88.27409405250735,0,1,426.29,0,0,0,Lost_Cause,1,0.9107,0.99,1,5
U00177,36,39.55348992497173,1,1,1307.8,0,1,2,Sleeping_Dog,0,0.075,0.075,1,5
U00178,10,101.31935294398605,0,1,863.76,0,0,0,Lost_Cause,1,0.8881,0.99,1,5
U00179,65,47.11286139779274,1,4,3168.55,0,0,2,Sure_Thing,0,0.1287,0.1287,0,5
U00180,60,50.73989229010187,2,7,3766.18,0,1,2,Sure_Thing,1,0.0441,0.01,0,5
U00181,39,57.97049259824145,2,4,2739.88,0,0,2,Sure_Thing,0,0.2005,0.2005,0,5
U00182,36,53.490353888891455,2,4,2053.99,0,1,0,Sure_Thing,1,0.1697,0.1197,0,5
U00183,5,96.78807303263146,0,1,376.28,0,1,0,Lost_Cause,1,0.9639,0.99,1,5
U00184,54,49.8522760534869,1,5,2872.75,0,1,1,Sure_Thing,1,0.3756,0.3256,1,5
U00185,26,36.7551036355822,1,3,977.76,0,0,2,Sleeping_Dog,1,0.3929,0.6929,1,5
U00186,10,92.85868370986863,0,1,735.24,0,0,0,Lost_Cause,0,0.7056,0.9525600000000001,0,5
U00187,13,102.67333765268657,0,2,1157.74,0,0,0,Persuadable,0,0.6998,0.6998,1,5
U00188,33,48.63224372578053,1,8,1851.13,0,1,2,Sure_Thing,0,0.2579,0.2579,0,5
U00189,57,56.766013469402026,2,7,3239.72,0,0,1,Sure_Thing,1,0.2684,0.2184,0,5
U00190,35,59.71266818023636,2,6,2428.99,0,0,1,Sure_Thing,0,0.0666,0.0666,0,5
U00191,46,75.36287979949073,2,4,4174.02,0,1,2,Sure_Thing,0,0.4087,0.4087,1,5
U00192,3,76.6538915314387,0,1,156.44,0,1,0,Lost_Cause,0,0.9028,0.99,1,5
U00193,34,55.58017113397942,0,1,1895.02,1,0,1,Sleeping_Dog,0,0.4152,0.4152,0,5
U00194,11,96.99654018135712,0,1,787.96,0,1,0,Lost_Cause,1,0.904,0.99,1,5
U00195,29,62.49839738623821,1,1,1634.2,0,0,1,Sleeping_Dog,1,0.2439,0.5439,1,5
U00196,7,86.66422088890378,0,1,628.99,0,0,0,Persuadable,0,0.909,0.99,1,5
U00197,3,77.9893775777087,0,1,267.21,1,0,0,Persuadable,0,0.6251,0.843885,1,5
U00198,6,96.08245880565832,0,1,464.9,0,1,0,Lost_Cause,0,0.9393,0.99,1,5
U00199,14,59.83994640220689,1,2,804.42,0,0,0,Sleeping_Dog,1,0.1531,0.4531,0,5
U00200,17,33.66510734695654,2,2,615.67,0,1,0,Sleeping_Dog,0,0.257,0.257,0,5
U00201,27,42.88119628197077,0,1,1128.33,0,1,2,Sleeping_Dog,0,0.4223,0.4223,1,5
U00202,10,104.80844066207236,1,1,1055.79,0,1,0,Persuadable,0,0.6329,0.854415,1,5
U00203,10,78.84466632681855,0,1,501.21,0,1,0,Lost_Cause,0,0.8176,0.99,1,5
U00204,15,64.1194790178224,1,3,1013.99,0,0,0,Sleeping_Dog,1,0.1408,0.4408,1,5
U00205,45,42.04491033488009,0,3,1704.57,0,1,0,Sleeping_Dog,1,0.3881,0.6881,1,5
U00206,21,63.959998577868355,1,2,1266.02,1,1,2,Sleeping_Dog,1,0.0682,0.3682,1,5
U00207,3,90.46731820148669,0,2,220.88,0,0,0,Persuadable,1,0.5675,0.22612500000000002,0,5
U00208,20,34.05816039206932,0,3,714.98,0,1,1,Sleeping_Dog,0,0.2357,0.2357,0,5
U00209,13,100.32966590332956,0,2,1084.39,1,1,2,Persuadable,0,0.5451,0.5451,0,5
U00210,35,71.78660589552369,2,7,2982.87,1,1,0,Sure_Thing,0,0.1115,0.1115,0,5
U00211,63,60.585187223902736,2,8,4385.84,0,0,1,Sure_Thing,1,0.3713,0.3213,0,5
U00212,9,88.93077492964204,0,1,699.16,1,1,0,Lost_Cause,1,0.9287,0.99,1,5
U00213,6,69.2091914340539,1,2,354.37,0,1,0,Persuadable,0,0.8334,0.99,1,5
U00214,12,101.98160280617788,0,3,990.53,0,0,2,Persuadable,1,0.5288,0.1288,0,5
U00215,29,61.95017911805459,2,5,1976.57,1,1,2,Sure_Thing,1,0.1705,0.1205,1,5
U00216,11,99.75197754564482,0,1,758.13,0,1,0,Lost_Cause,0,0.8761,0.99,1,5
U00217,71,53.9390101280487,2,4,4432.39,0,1,0,Sure_Thing,0,0.122,0.122,0,5
U00218,58,57.338302779529414,2,4,4143.22,1,1,0,Sure_Thing,1,0.4993,0.4493,1,5
U00219,4,69.04245269419391,0,2,240.74,0,1,0,Persuadable,0,0.5813,0.7847550000000001,1,5
U00220,31,54.44956203348438,2,2,1758.84,0,1,2,Sleeping_Dog,1,0.2287,0.5287,1,5
U00221,15,105.23837317625349,0,5,1287.19,0,0,0,Persuadable,0,0.5916,0.5916,1,5
U00222,36,62.39331933108229,1,4,2618.76,0,0,1,Sure_Thing,1,0.1136,0.0636,0,5
U00223,5,107.87046065292313,0,1,571.13,0,1,0,Persuadable,0,0.6751,0.9113850000000001,1,5
U00224,6,75.0802032582377,0,2,388.51,0,0,0,Persuadable,0,0.634,0.8559000000000001,1,5
U00225,12,63.72398388326597,0,1,824.25,0,0,0,Sleeping_Dog,0,0.0588,0.0588,0,5
U00226,62,78.21629186319265,2,5,5556.39,1,1,0,Sure_Thing,1,0.3013,0.2513,1,5
U00227,63,73.2291226579813,2,4,5138.49,0,1,2,Sure_Thing,1,0.2242,0.1742,0,5
U00228,10,89.1670784841945,0,1,732.15,0,0,0,Lost_Cause,0,0.8617,0.99,1,5
U00229,62,71.63267666776397,1,8,5649.32,1,0,1,Sure_Thing,0,0.2003,0.2003,0,5
U00230,51,62.67244111850934,2,8,3986.62,0,0,0,Sure_Thing,0,0.3315,0.3315,0,5
U00231,57,47.02718531907247,1,5,3260.8,0,0,0,Sure_Thing,0,0.1103,0.1103,0,5
U00232,4,110.98142270021117,0,1,350.84,0,1,0,Lost_Cause,0,0.5368,0.7246800000000001,1,5
U00233,8,66.51785275850065,0,2,554.59,1,0,0,Persuadable,0,0.7705,0.99,1,5
U00234,4,104.2607166755568,0,1,261.87,0,1,0,Lost_Cause,0,0.7609,0.99,1,5
U00235,59,63.42588094677174,2,7,4588.37,0,0,2,Sure_Thing,1,0.0977,0.0477,0,5
U00236,8,83.96353374778379,0,2,796.29,0,0,0,Persuadable,1,0.8991,0.6737850000000001,1,5
U00237,9,79.14174115156055,0,1,556.75,0,1,0,Lost_Cause,1,0.7187,0.943245,1,5
U00238,16,80.90823897044262,0,5,1396.13,1,1,1,Persuadable,0,0.7741,0.7741,0,5
U00239,41,50.72511284606464,2,2,1898.49,0,0,0,Sleeping_Dog,0,0.1924,0.1924,0,5
U00240,33,61.68043750094938,1,1,2237.14,0,0,2,Sleeping_Dog,1,0.1606,0.4606,1,5
U00241,4,75.90219020158565,0,1,186.67,0,1,0,Lost_Cause,1,0.8148,0.99,1,5
U00242,16,53.540194462418825,0,3,832.76,1,1,2,Sleeping_Dog,1,0.155,0.455,1,5
U00243,12,71.26845803958341,0,4,831.83,0,1,2,Persuadable,1,0.5466,0.1466,0,5
U00244,60,56.546126406545554,2,8,4173.94,1,1,2,Sure_Thing,1,0.1015,0.0515,0,5
U00245,2,106.1773084001715,0,1,224.04,0,1,0,Persuadable,0,0.8122,0.99,1,5
U00246,39,45.56124962826223,1,8,1950.99,0,0,2,Sure_Thing,1,0.1589,0.1089,0,5
U00247,34,37.96972665817918,2,1,1292.2,0,0,2,Sleeping_Dog,1,0.169,0.469,0,5
U00248,8,96.92709531000602,1,1,695.75,0,0,0,Persuadable,0,0.7893,0.99,1,5
U00249,36,45.871872000836206,1,3,1609.25,0,1,2,Sleeping_Dog,0,0.0735,0.0735,0,5
U00250,8,109.53719649512087,0,2,914.46,0,1,0,Persuadable,0,0.7052,0.9520200000000001,1,5
U00251,69,81.36858018583888,2,4,6155.48,0,1,1,Sure_Thing,0,0.2865,0.2865,0,5
U00252,51,51.92124927285021,1,4,2683.12,0,0,1,Sure_Thing,0,0.1241,0.1241,0,5
U00253,10,112.23242091724403,0,1,854.34,0,0,0,Lost_Cause,0,0.9492,0.99,0,5
U00254,6,106.09128910543564,0,1,540.04,1,0,0,Persuadable,1,0.5606,0.21681,0,5
U00255,48,46.63860532287718,1,6,2344.81,0,1,1,Sure_Thing,0,0.1717,0.1717,0,5
U00256,4,97.99176836852459,0,1,310.24,0,1,0,Lost_Cause,0,0.8174,0.99,1,5
U00257,11,106.60366648385185,0,1,977.03,1,0,0,Lost_Cause,1,0.6411,0.838485,1,5
U00258,11,83.35315006386905,0,1,777.49,1,1,0,Lost_Cause,0,0.8731,0.99,1,5
U00259,37,55.23994818252628,0,1,2169.48,0,0,1,Sleeping_Dog,0,0.1163,0.1163,0,5
U00260,9,107.40175577045989,0,1,634.13,0,0,0,Lost_Cause,0,0.9416,0.99,1,5
U00261,23,64.73012909475369,2,3,1380.25,0,1,2,Sleeping_Dog,0,0.3635,0.3635,1,5
U00262,36,75.7133836914521,1,5,3357.12,0,0,1,Sure_Thing,0,0.2876,0.2876,1,5
U00263,46,48.79904207491573,0,1,2131.99,0,1,2,Sleeping_Dog,0,0.0972,0.0972,0,5
U00264,42,48.228504036144066,1,7,2487.71,0,0,0,Sure_Thing,1,0.2454,0.1954,0,5
U00265,6,102.47992559906345,0,1,521.38,0,1,0,Lost_Cause,0,0.7121,0.961335,1,5
U00266,6,103.24741752020422,0,1,425.47,0,1,0,Lost_Cause,0,0.9346,0.99,1,5
U00267,9,95.35995657295152,0,1,756.78,0,1,0,Persuadable,1,0.6776,0.37476000000000004,0,5
U00268,34,57.96907393781585,1,4,2256.13,0,1,0,Sure_Thing,1,0.2973,0.2473,1,5
U00269,12,80.8217093339164,1,4,831.01,0,1,0,Persuadable,1,0.395,0.01,0,5
U00270,47,56.05065771593446,2,6,2667.83,0,0,1,Sure_Thing,1,0.238,0.188,0,5
U00271,28,81.11081979314145,2,7,2288.1,0,1,2,Sure_Thing,0,0.1925,0.1925,0,5
U00272,34,46.62677599135304,1,8,1643.61,0,0,1,Sure_Thing,1,0.0908,0.0408,0,5
U00273,26,56.896891973137855,0,2,1608.96,0,0,2,Sleeping_Dog,0,0.1085,0.1085,1,5
U00274,7,71.99816609197838,0,1,477.31,0,1,0,Persuadable,0,0.8715,0.99,1,5
U00275,1,96.86982314071716,0,1,109.79,0,0,0,Persuadable,1,0.5633,0.220455,1,5
U00276,18,51.05149667104536,1,2,831.53,0,0,2,Sleeping_Dog,1,0.4309,0.7309,0,5
U00277,40,63.1479952306022,0,2,2612.92,0,0,0,Sleeping_Dog,1,0.0652,0.3652,1,5
U00278,35,30.394654905125154,1,1,1005.71,0,0,2,Sleeping_Dog,0,0.3677,0.3677,0,5
U00279,70,73.98747077860321,2,8,6105.68,0,1,1,Sure_Thing,1,0.0224,0.01,0,5
U00280,25,32.6068973432664,2,3,855.79,0,0,1,Sleeping_Dog,0,0.1358,0.1358,0,5
U00281,23,63.322105563668934,2,2,1585.03,0,1,0,Sleeping_Dog,1,0.1274,0.4274,0,5
U00282,6,88.15249975108972,0,1,451.74,0,0,0,Lost_Cause,0,0.9144,0.99,1,5
U00283,57,45.29585659653904,1,4,3140.16,0,0,0,Sure_Thing,1,0.3028,0.2528,1,5
U00284,5,109.4922705040438,1,2,654.58,0,0,0,Persuadable,1,0.7393,0.458055,1,5
U00285,49,70.79865246514797,2,5,3870.9,0,1,1,Sure_Thing,0,0.1832,0.1832,0,5
U00286,55,71.70551309122145,1,6,4820.95,0,1,1,Sure_Thing,0,0.2209,0.2209,1,5
U00287,9,78.37090296665887,0,1,578.43,0,1,0,Lost_Cause,0,0.7998,0.99,1,5
U00288,42,82.12997697596032,2,4,3963.68,0,1,2,Sure_Thing,1,0.265,0.215,0,5
U00289,8,87.74647523932852,0,1,654.64,0,1,0,Persuadable,0,0.6433,0.8684550000000001,1,5
U00290,16,80.77363363005298,0,3,1371.1,0,0,0,Persuadable,1,0.7658,0.3658,0,5
U00291,1,88.30026982388893,0,1,69.27,0,1,0,Lost_Cause,0,0.9296,0.99,1,5
U00292,45,76.53469190433793,2,5,3464.89,0,0,2,Sure_Thing,1,0.1451,0.0951,0,5
U00293,10,71.94156400725194,1,2,727.52,1,1,0,Persuadable,0,0.5529,0.7464149999999999,1,5
U00294,3,83.19939403205441,0,1,174.89,0,0,0,Lost_Cause,1,0.9305,0.99,1,5
U00295,11,75.99078727110569,0,1,568.33,0,1,0,Lost_Cause,0,0.8283,0.99,1,5
U00296,59,47.19911333546722,2,7,3001.77,1,0,1,Sure_Thing,1,0.136,0.086,0,5
U00297,25,54.14491051429984,2,5,1576.55,0,1,2,Sure_Thing,1,0.2306,0.1806,0,5
U00298,9,94.10905079278234,0,1,765.19,0,0,0,Persuadable,0,0.882,0.99,1,5
U00299,36,73.10824543829403,1,6,2755.97,0,0,1,Sure_Thing,0,0.1645,0.1645,0,5
U00300,60,46.199666010013516,1,8,3004.92,0,1,2,Sure_Thing,0,0.5333,0.5333,1,5
U00301,51,69.98653210225434,2,4,3807.96,0,1,0,Sure_Thing,1,0.1726,0.1226,1,5
U00302,31,33.79658490125118,1,2,962.37,0,0,0,Sleeping_Dog,1,0.2895,0.5895,1,5
U00303,57,60.06558111876424,1,4,4407.1,0,0,1,Sure_Thing,1,0.4131,0.3631,0,5
U00304,65,66.33259534460244,2,8,4689.06,0,1,1,Sure_Thing,0,0.1314,0.1314,0,5
U00305,17,31.071047402869812,1,3,515.73,1,0,1,Sleeping_Dog,0,0.3475,0.3475,1,5
U00306,13,87.01511124627297,0,3,984.07,0,0,1,Persuadable,1,0.3486,0.01,0,5
U00307,3,103.29850748372496,1,2,291.9,0,1,0,Persuadable,1,0.8097,0.553095,1,5
U00308,9,102.66606432907301,0,1,587.12,0,1,0,Lost_Cause,0,0.8881,0.99,1,5
U00309,9,82.79980785686267,0,1,616.25,1,0,0,Persuadable,0,0.694,0.9369,1,5
U00310,10,109.7117093053131,0,1,702.33,0,0,0,Lost_Cause,0,0.5738,0.77463,1,5
U00311,44,63.877126707743294,2,4,3071.55,0,1,1,Sure_Thing,1,0.248,0.198,0,5
U00312,4,93.00004276919852,0,1,397.13,0,0,0,Persuadable,1,0.6899,0.391365,1,5
U00313,30,42.549353138124744,1,3,1233.36,0,1,0,Sleeping_Dog,1,0.2283,0.5283,1,5
U00314,3,108.2822300750215,0,1,263.8,0,1,0,Persuadable,0,0.5739,0.774765,1,5
U00315,34,50.16705063727872,1,8,2162.0,0,0,0,Sure_Thing,0,0.2167,0.2167,0,5
U00316,51,69.46902949787031,2,8,4014.91,0,0,2,Sure_Thing,1,0.2025,0.1525,0,5
U00317,54,81.44410530836586,1,5,4460.54,0,1,2,Sure_Thing,1,0.1192,0.0692,0,5
U00318,10,112.37576808692651,0,1,825.44,0,1,0,Lost_Cause,1,0.8757,0.99,1,5
U00319,26,70.55988645531595,2,5,2377.28,0,1,1,Sure_Thing,0,0.4758,0.4758,0,5
U00320,24,78.86235259862148,2,4,2184.17,0,0,2,Sure_Thing,0,0.1576,0.1576,0,5
U00321,68,47.0398973779037,2,4,3231.26,1,0,1,Sure_Thing,0,0.2144,0.2144,0,5
U00322,68,84.45171952655485,2,6,7411.15,0,1,2,Sure_Thing,1,0.104,0.054,0,5
U00323,28,56.26073965896373,2,5,1880.05,0,0,2,Sure_Thing,0,0.283,0.283,0,5
U00324,7,92.55622283525162,0,1,541.31,0,1,0,Lost_Cause,1,0.7033,0.9224550000000001,1,5
U00325,58,58.98577759349773,1,5,3623.71,0,1,0,Sure_Thing,1,0.1364,0.0864,0,5
U00326,69,60.02664138509728,2,5,4930.34,0,1,1,Sure_Thing,1,0.2317,0.1817,0,5
U00327,31,36.37330668517724,1,2,1232.16,0,1,0,Sleeping_Dog,0,0.1599,0.1599,0,5
U00328,65,48.45246332698323,2,5,3991.34,0,1,1,Sure_Thing,0,0.1254,0.1254,1,5
U00329,52,74.5683044669205,1,7,3896.07,0,1,0,Sure_Thing,0,0.136,0.136,1,5
U00330,2,90.60116811755384,0,1,188.82,0,0,0,Persuadable,0,0.7969,0.99,1,5
U00331,40,54.739972684538195,2,7,2195.29,0,0,2,Sure_Thing,1,0.111,0.061,0,5
U00332,38,56.46133992053831,2,8,2232.12,0,0,2,Sure_Thing,0,0.2631,0.2631,0,5
U00333,16,72.68370591949461,0,5,1179.89,0,1,2,Persuadable,1,0.7906,0.3906,0,5
U00334,12,42.85870357456936,0,2,554.9,0,0,1,Sleeping_Dog,0,0.2486,0.2486,1,5
U00335,39,59.00830006915004,2,7,2424.46,1,1,1,Sure_Thing,1,0.1009,0.0509,0,5
U00336,11,89.01973336664307,0,1,619.6,0,0,0,Lost_Cause,1,0.9486,0.99,1,5
U00337,24,70.18160946543541,1,7,1947.79,0,0,2,Sure_Thing,1,0.2384,0.1884,0,5
U00338,38,63.65725075807424,2,5,3001.32,0,0,2,Sure_Thing,1,0.2929,0.2429,0,5
U00339,58,58.78712193048152,1,8,4391.08,0,1,1,Sure_Thing,0,0.3076,0.3076,1,5
U00340,37,70.70519389149712,2,7,3395.14,0,1,1,Sure_Thing,1,0.3212,0.2712,0,5
U00341,69,49.598205103188306,2,5,3675.25,0,1,0,Sure_Thing,1,0.242,0.192,0,5
U00342,39,54.011221037049864,2,2,2149.95,0,1,1,Sleeping_Dog,1,0.4318,0.7318,0,5
U00343,28,44.882608139571985,2,1,1162.6,0,1,0,Sleeping_Dog,1,0.1376,0.4376,1,5
U00344,8,73.9041962800926,0,2,503.25,0,0,0,Persuadable,1,0.8936,0.6663600000000001,1,5
U00345,51,55.37567798418682,1,4,3225.12,0,1,2,Sure_Thing,1,0.113,0.063,0,5
U00346,15,88.22568123160798,0,5,1147.25,0,1,0,Persuadable,1,0.767,0.367,1,5
U00347,60,71.7291355567451,2,7,5386.15,0,0,0,Sure_Thing,1,0.1629,0.1129,0,5
U00348,39,36.34177616412426,2,2,1460.88,0,0,1,Sleeping_Dog,0,0.3423,0.3423,0,5
U00349,2,107.72290087874521,0,1,146.02,0,0,0,Lost_Cause,0,0.7512,0.99,1,5
U00350,1,103.61441303079751,0,1,63.15,1,0,0,Lost_Cause,1,0.938,0.99,1,5
U00351,11,75.40123655439427,0,1,776.86,0,0,0,Persuadable,0,0.6968,0.9406800000000001,1,5
U00352,14,52.14856898117099,1,3,669.2,1,0,2,Sleeping_Dog,1,0.2852,0.5852,0,5
U00353,9,89.65585166561615,0,1,633.23,0,1,0,Lost_Cause,0,0.9021,0.99,1,5
U00354,39,30.26343652295201,2,3,1068.99,0,1,2,Sleeping_Dog,0,0.1722,0.1722,0,5
U00355,39,71.04988785064643,2,4,2797.98,0,0,0,Sure_Thing,0,0.3351,0.3351,1,5
U00356,11,88.7103662087347,0,1,992.75,0,1,0,Persuadable,1,0.8399,0.5938650000000001,1,5
U00357,24,45.59347100696709,1,8,1113.1,0,0,2,Sure_Thing,1,0.2365,0.1865,0,5
U00358,68,83.62205483995245,2,7,6934.97,0,0,2,Sure_Thing,0,0.156,0.156,0,5
U00359,3,75.64919754148022,0,1,136.84,0,0,0,Lost_Cause,1,0.7992,0.99,1,5
U00360,5,75.91510600465224,0,1,229.61,1,1,0,Lost_Cause,1,0.8064,0.99,1,5
U00361,11,98.93079987312078,1,1,1222.4,0,0,0,Persuadable,0,0.6324,0.85374,1,5
U00362,6,95.34248968656144,0,1,353.07,0,0,0,Lost_Cause,1,0.8019,0.99,1,5
U00363,8,72.81669248174546,0,1,508.25,0,0,0,Persuadable,1,0.8575,0.6176250000000001,1,5
U00364,26,51.398257600927,2,5,1579.24,0,1,1,Sure_Thing,0,0.161,0.161,0,5
U00365,3,76.75089567107271,0,1,212.61,0,1,0,Persuadable,0,0.6748,0.91098,1,5
U00366,7,84.31677442223516,0,1,487.73,0,0,0,Persuadable,0,0.6996,0.9444600000000001,1,5
U00367,41,66.59583105473487,2,6,3050.5,0,1,1,Sure_Thing,1,0.048,0.01,0,5
U00368,7,110.78496918069696,0,1,614.16,0,1,0,Lost_Cause,0,0.8489,0.99,1,5
U00369,23,34.392750896474446,1,3,763.47,0,1,0,Sleeping_Dog,0,0.2274,0.2274,1,5
U00370,59,76.97550237417356,1,8,5835.3,1,1,0,Sure_Thing,0,0.0389,0.0389,0,5
U00371,3,109.99111335613694,0,1,370.46,0,1,0,Persuadable,1,0.6863,0.38650500000000004,0,5
U00372,9,66.99215836641966,0,1,505.4,1,1,0,Persuadable,0,0.696,0.9396,0,5
U00373,71,63.24396488264045,1,5,5089.16,0,0,0,Sure_Thing,1,0.1574,0.1074,0,5
U00374,28,64.85926311983137,2,3,1709.92,0,0,0,Sleeping_Dog,1,0.2169,0.5169,1,5
U00375,68,75.79760637685898,2,8,6128.75,0,1,1,Sure_Thing,1,0.0142,0.01,0,5
U00376,33,73.24370634811643,2,5,3114.53,1,0,2,Sure_Thing,1,0.3401,0.2901,0,5
U00377,23,53.216538947383505,0,1,1158.36,0,0,0,Sleeping_Dog,1,0.2407,0.5407,0,5
U00378,68,63.27231649888077,2,8,4453.36,1,1,1,Sure_Thing,0,0.0545,0.0545,0,5
U00379,10,97.56904392904188,0,1,627.81,0,0,0,Lost_Cause,1,0.7352,0.96552,1,5
U00380,50,63.01626512025712,2,8,3782.08,0,1,1,Sure_Thing,1,0.0204,0.01,0,5
U00381,5,67.65199589729052,0,1,376.49,0,1,0,Persuadable,1,0.7459,0.466965,0,5
U00382,56,83.49148318391877,1,5,5574.86,0,0,1,Sure_Thing,1,0.4246,0.3746,0,5
U00383,4,109.15972995293575,0,1,317.65,0,0,0,Lost_Cause,1,0.8753,0.99,1,5
